4a Site1,4a Site2,4b Site1,4b Site2,4b Site3,4e Site1,4e Site2,4a Site3,4g Site1,4g Site2,4g Site3,5g Site2,5g Site3
-13.589062,-9.410625,28.140338,-53.58619,-32.784825,31.61731,-38.626224,-5.815587,-84.06108,22.318537,-43.390928,73.426536,-0.895533
9.805931,-22.300373,-10.761692,1.724624,-4.758012,-13.213354,-51.5523,-46.410693,-168.32531,-36.111705,-21.620418,27.959654,-50.293487
-54.254673,-36.97808,-10.56619,87.088493,-18.387226,-73.71477,-125.242453,-25.178889,-134.565843,-38.168061,5.262063,7.886761,-95.154504
-43.252786,-71.971265,-71.866822,27.682175,3.328792,6.860734,47.231897,8.750507,-71.923704,-63.357944,-33.277404,19.445996,-50.477039
35.24294,-8.143447,-13.776916,71.996838,12.232737,-34.366527,-85.737665,-23.367269,-79.919449,15.593555,7.507946,24.915511,-136.050033
5.805788,-17.675245,-37.165456,2.488946,-33.547713,-2.787457,-37.836568,-54.129915,-73.627535,-57.152548,-93.206893,11.497812,-101.158662
61.091029,-18.820294,-61.213875,-8.027293,4.05583,-28.669723,-33.324726,-27.390356,-42.065434,-21.822612,-94.445152,5.606462,-33.795795
-22.674169,-65.187011,-30.6637,-48.308592,-84.654278,-53.593121,5.846657,12.38976,-231.949739,-6.528524,-44.994379,33.110582,-21.368751
34.688938,-30.605384,-54.192294,-24.529765,-91.225822,-88.966555,-64.322548,4.725747,-32.099134,-9.243086,-4.664085,56.558155,-34.617955
17.457994,3.90287,-57.677153,76.827506,2.566382,10.446212,-120.719617,-85.431267,-60.187848,-14.243444,-22.97985,5.123443,-24.615327
59.683319,-68.536835,-122.849824,-39.097532,-120.624495,30.842711,-6.787122,-18.591093,-117.914474,-57.728538,-23.961184,68.91804,4.819913
90.456481,9.955306,-12.725077,-6.788556,-4.033842,-71.059241,-58.979225,-53.374197,-114.094537,-56.994808,-22.735592,25.577541,-51.029368
18.250518,-118.75193,86.194394,2.261418,-41.167033,12.003775,-61.221523,-68.902983,-140.934237,-13.200448,-40.543004,-59.620462,-15.730741
20.414424,-58.553088,-23.681793,-0.597261,-92.182061,-19.903203,-100.736349,-20.165147,-191.412471,-74.491759,34.677944,71.933025,-12.834539
53.120857,-106.60834,12.057789,-39.039933,-111.294174,-123.970973,-52.728658,-16.503667,-88.332488,-49.133859,-85.116265,46.927889,-24.477902
-20.59702,-32.067825,-18.448888,-16.661885,-99.232083,2.425372,-84.210455,-63.69828,-183.52332,-102.696866,3.22411,39.108048,-58.705331
16.683156,-38.4551,-37.387487,2.159604,-196.963007,21.037019,-38.43598,47.361196,-124.10792,33.56994,-46.183643,-5.320379,44.666232
12.827847,-49.990435,-7.133194,-11.318801,-113.621795,17.768216,-23.972895,17.460145,-44.43966,-89.40034,-17.349488,9.612819,-38.353286
44.330676,-39.283952,11.818072,49.907502,-40.750217,-2.06496,-101.806352,-37.358568,-137.444837,-85.485998,-69.361385,44.546493,-42.207639
-13.937763,30.510979,-72.535305,-51.990865,5.086876,1.872087,-16.04407,-120.839356,-167.296415,-36.233595,-20.485407,-51.675863,-62.340521
35.301017,-5.183193,-44.452566,50.862546,-96.028288,-35.881787,-67.186007,-7.568891,-79.618787,-54.737214,-10.966515,50.961731,31.405078
-20.555673,-69.994496,-35.218562,-19.67926,40.966512,-5.402117,-79.879297,-76.884627,-63.592642,-2.226524,-23.10174,-40.337703,-116.018009
73.92031,-67.194611,-75.887758,-2.580483,-43.65574,14.860303,-70.45481,2.704763,-118.012942,-20.143159,8.236896,42.309214,29.825288
51.899567,-27.106424,-77.205604,-34.708297,1.895509,-46.768237,-113.649997,-36.910204,-116.760343,-124.392091,10.062856,11.020529,-30.659637
-33.225063,-53.775,-22.819242,-11.833607,-36.056018,34.104105,-63.719073,-17.620753,-59.886708,-116.91163,-47.551201,20.256445,-103.768303
11.179464,-10.315479,56.994808,13.895938,-61.46124,11.743504,-7.658994,-56.134408,-191.926321,-106.506765,-6.24268,11.766687,-78.599452
-10.645299,-12.948542,-88.53277,-57.821987,-170.180906,3.57305,66.828941,-60.791801,-52.251614,-23.170094,32.355581,83.308947,-45.419082
-50.006448,-28.958435,-12.422025,-32.559448,-61.655069,-13.807986,-15.861952,-41.444273,-169.818821,-68.546873,-9.127171,35.817257,-54.060366
-37.889387,-101.892392,-36.322742,-24.077816,-45.009197,32.512126,-52.551798,-56.050997,-196.222585,-105.942725,-82.900735,67.879107,10.964842
-30.447166,-1.145527,-66.215428,48.16567,10.222986,-2.775985,-56.055299,-46.979274,-90.947148,-122.241091,8.767476,20.511697,7.241461
16.850695,7.148729,-47.348768,2.627566,-13.087162,33.409332,-82.860105,-30.565949,-152.443521,21.013836,-10.516239,21.26383,-26.026383
-8.566716,-53.776195,-93.327349,-33.412678,-45.366502,49.664917,-77.468026,-76.61623,-235.838986,-46.161416,-23.778349,-26.688652,-51.120188
64.037182,-11.211251,-99.847747,1.116847,-110.253807,18.263663,-72.506147,-39.009819,-157.911363,-130.509535,-77.760323,50.011706,-59.840581
22.825217,-19.413492,54.046743,-68.642951,-77.393219,46.464229,10.45864,9.946941,-122.870856,-22.275756,-25.070383,7.424296,-23.026694
0.623073,-3.252312,-17.098299,-21.664394,2.726751,-34.596445,-20.534641,-95.935795,-210.896229,-54.149991,-15.344756,-24.570873,-44.023083
-47.91711,-11.106569,-25.94345,-25.953966,-49.532272,-83.519028,-28.84491,12.861546,-165.66046,-24.598597,-48.518195,28.238567,14.437751
-63.734847,-38.644388,-87.717063,-9.665638,-69.493791,-37.42979,-66.063663,23.90956,-64.176997,-10.935206,23.117753,29.52845,27.067228
-36.371976,5.864582,-9.425204,-24.065149,17.45895,-6.917377,-51.910322,26.44296,-142.83835,-4.099567,-106.385353,21.770271,-12.408402
-60.709107,-41.732507,-26.091391,-1.233001,-63.305364,25.414065,-10.951219,-17.394181,-124.252515,-16.671684,-85.147813,82.45022,-29.10064
-12.441623,-13.686096,-55.598331,51.544652,-25.162637,56.921435,15.506081,-45.36459,-65.383469,34.448982,-33.531461,1.899572,-39.840344
-22.874451,-14.489614,3.424153,2.885447,-81.894306,27.680502,-74.837831,-67.269896,-109.700044,-67.964669,-46.854755,44.05965,-8.022991
-18.742141,-6.235032,-64.280962,17.323437,-26.175519,-56.741946,-34.921724,-93.902622,-90.075515,-20.991609,-63.142844,-41.981067,-51.535331
18.259361,-154.846427,-38.395111,-2.151956,-10.132166,12.757342,-73.840245,-68.922342,36.841372,42.760446,-71.532461,15.363159,-23.132571
-15.569894,-73.660278,-21.032956,19.856359,-59.457942,17.478548,40.096552,-141.040592,-39.934032,-48.634349,17.488586,-32.786737,-83.308469
-12.503285,25.889436,-16.251044,-42.498263,-51.482273,-16.377953,-84.432964,-55.681025,-116.462071,-46.73406,-29.231851,29.585093,-52.71623
-17.782317,18.29545,-63.94206,3.856026,-21.22798,-55.33806,-31.796321,-21.823807,-76.631048,-51.405554,-15.029515,-31.080277,-47.190072
-35.1569,-62.690895,-2.957864,-34.715228,-13.793646,-8.828899,-8.965607,-4.766616,-30.305917,-136.513454,-71.97963,-22.609161,8.06625
-37.83131,-39.028939,-14.169115,-9.341554,-45.909032,5.288353,62.96694,40.101332,-79.342742,-68.272262,-47.85258,6.91188,10.339857
-44.410263,-61.942825,-77.51487,7.105231,15.185821,20.097988,4.301044,-50.268153,-119.876903,-34.27499,-27.401111,-31.149109,6.901603
-0.870916,-15.106234,-80.164663,1.319997,-74.482916,-12.324991,5.361009,-68.140334,-84.70638,-29.341791,-46.273268,-18.669246,-30.672543
-24.807005,2.639755,-30.945959,-42.707388,8.539231,29.216794,-152.793417,4.762553,-50.784393,-18.351854,37.205369,5.603594,-16.885111
-82.049656,-8.270834,-126.148024,1.013121,-47.449148,-47.207758,-4.69396,-12.400754,-31.161298,38.836066,-4.778327,80.027238,-25.092371
-74.562264,19.721324,-25.602875,-22.419873,-40.509544,-35.995312,-31.592215,-52.313993,-90.9156,-15.007049,32.557536,4.384694,31.312585
-22.885206,6.614564,8.440046,-67.116697,-38.448886,55.225013,4.986496,-28.382684,-47.472809,-121.839571,-99.573614,-30.575987,33.310147
-31.999471,-29.059532,-214.495569,13.554885,-33.193754,11.958843,-8.671876,78.029915,-126.37603,-52.574264,-0.511221,37.947464,0.820726
3.536244,-31.206469,-65.782838,7.141081,-59.241886,-27.858318,-86.840411,18.607106,-116.740506,-96.381291,-23.474819,-13.805357,-47.477111
-47.87887,-37.909463,6.2379,-59.840342,-38.047366,-29.964625,-67.387723,-40.536312,-0.702421,-24.852415,-52.887832,-16.535454,-70.891224
-52.480576,-22.343632,-33.46717,-83.627056,-50.298745,13.383283,-32.263088,-47.404455,-89.304023,-44.893521,-46.240047,48.268918,-42.22413
18.479958,-41.439015,-36.530672,17.956787,-6.195358,-86.016578,-119.977283,-29.0385,-56.556243,-64.790749,-54.229339,47.90516,-1.258574
-114.207106,-46.945336,9.267703,-7.617408,-37.165217,26.626512,-27.947943,-70.641469,-20.401518,-54.622494,-120.919899,24.020695,2.670108
21.735616,-4.929136,-62.380673,-65.076832,61.5425,7.343275,-55.169804,-0.08843,-32.539372,-75.850235,-91.966722,-14.588799,-17.406131
-7.223058,31.855115,-18.832483,22.900024,-117.362623,18.738317,-46.164762,-93.526914,-89.056897,-20.172317,-36.582535,-11.960038,-19.487582
-13.884705,-18.722304,-10.034893,-3.011639,-14.646637,35.152598,-31.700482,26.42623,-79.206273,-70.003578,-21.681602,1.845558,-13.173919
-25.731696,-58.425462,-23.361533,-32.652419,-85.382989,68.990457,-77.689579,-30.46533,-40.104439,-89.781067,-59.259572,-44.197314,-9.267225
-36.132976,41.167033,-88.070783,3.899046,-68.980897,-65.350965,-54.867708,-96.572491,-108.00171,-76.773492,96.792849,12.530053,-35.689392
-11.554216,4.74415,-23.639968,42.605096,49.043756,72.478662,59.136726,-12.901698,-68.574836,-9.389832,-24.50467,11.050165,-21.741352
-39.649383,-72.929177,-44.276662,-62.677033,-7.653736,21.689011,-68.013425,-70.116625,-115.126778,-38.429527,6.194402,65.41908,-70.765032
-42.370637,-51.02411,-19.551395,6.965894,-8.340383,-61.023631,-45.679114,-120.558053,-73.04079,-51.452398,-77.4599,57.227355,-105.473807
-25.530219,-82.746102,-37.094951,0.96317,-41.406272,68.707003,-2.512129,-44.691805,-119.070278,14.085465,-22.759731,-22.356777,-21.276975
-1.925384,-82.712403,-51.234191,-37.349247,-22.258787,90.519577,-54.787882,-76.08804,-105.663095,-53.839052,-66.558154,34.733392,10.965798
-6.43866,-38.482824,-20.088906,62.404095,-31.716734,1.82835,-30.814509,-60.29731,-190.777448,-103.394985,-26.929325,-15.774239,-30.218682
-0.359456,-16.260126,-13.699719,-38.093254,9.060968,35.739821,-69.748804,-42.349366,-83.110099,-72.59864,-57.690059,36.43794,67.276827
-35.070621,2.639516,-30.540137,-32.320448,-81.211483,32.226521,-22.753756,-84.089043,-58.125278,-51.298243,-109.573374,66.769908,-45.959461
-0.847733,30.712934,-47.072723,4.276188,-58.974206,-50.994713,-124.21786,-25.655455,-108.184067,-125.987177,-37.575341,63.598378,20.606819
7.290456,-98.627891,7.444611,54.665275,24.627038,8.838698,-13.670561,-38.357349,-22.525272,-100.379044,-14.51925,-15.065604,-28.451994
-86.117436,-72.441139,-5.53763,33.451396,-90.907474,23.210963,-109.826475,-66.935057,-44.277857,-44.619866,14.560358,49.745938,-76.727843
-32.928942,-67.573187,29.871176,-19.950525,-13.241078,-9.737338,-20.695727,-42.438513,-74.856473,-13.803206,-96.881518,-36.02208,-6.195597
-0.293731,-2.039626,-9.278458,58.477803,-68.481865,-109.602532,-24.635642,63.650002,-63.517357,-92.240616,-24.226952,181.89812,-56.218775
-11.430175,7.132477,-24.997966,49.819789,-55.199679,2.980569,5.887526,-114.937012,-146.558624,-45.493172,-81.608462,18.764368,-26.817951
-5.84355,45.074444,-99.719882,-9.845844,-67.977097,13.403359,-32.699263,-29.48065,-77.22568,-106.881278,-36.095692,22.942805,-50.122363
-43.577109,-97.654922,-68.687405,2.272173,-41.4426,33.438968,-14.765181,-10.802322,-77.183855,34.433447,-61.325966,-20.189525,18.456536
-30.452424,-38.745724,-26.119593,-13.600534,-33.461195,16.471402,-24.029299,-84.791225,-135.52495,-74.276659,-39.400584,46.973299,84.793376
-61.033908,0.294448,-33.562053,81.869928,-45.504166,-24.359597,-57.775143,-85.109573,-68.730186,-26.046698,-26.132738,15.044094,29.583898
-16.186275,29.106376,-63.883744,29.078652,-27.267032,-21.16106,-19.744268,-43.902627,-84.49606,-44.887068,-56.022556,-30.809251,-149.309514
9.034917,-90.246878,-94.808671,66.865747,2.951411,-22.775744,15.668601,-64.382059,-87.071046,-30.015293,-5.035252,27.868356,-46.193681
-66.700837,8.381013,-125.569405,-13.272865,-42.252093,75.595461,-58.062182,-36.514898,-156.230237,-16.412608,-23.000643,39.716064,-25.270426
-9.172342,18.260795,-72.131395,5.464496,49.626199,-40.673737,-56.553136,13.757557,-74.559396,-41.123057,-84.098364,-17.799525,-105.811275
-33.645942,-10.296359,-89.376918,-4.277144,11.415835,-157.240968,-95.43748,-93.251586,-69.700287,-174.175313,-96.330145,63.721702,-46.620774
-40.983242,-24.609113,-75.43318,139.395555,-34.581627,4.921488,-19.044237,-15.928633,-112.873964,36.283785,-42.02576,-21.415117,-77.895836
-8.47494,18.454146,11.178986,-1.167754,-22.443295,12.301091,-11.276737,-52.984866,-82.028385,-52.250658,-113.664337,61.950473,29.589395
0.549939,-72.366332,-57.836566,21.849141,2.743959,22.187087,-32.162469,41.573811,-85.546465,-120.062606,-2.078822,10.682822,-73.404309
-14.237708,-87.460616,-25.176499,18.979229,-23.451158,19.84178,-80.985389,-72.554186,-23.922944,-42.780044,-183.797692,3.117516,-44.077336
-41.592453,-9.559522,-94.800784,13.763771,-118.901066,-66.649213,-81.522422,-41.869693,-74.467381,-0.391721,-7.500537,40.763123,-36.118397
35.919788,-69.73781,5.828493,-35.865057,9.643411,44.731001,-58.422594,-94.239134,-11.398627,-78.042821,-129.20818,41.403404,-57.976859
-29.683322,-67.088973,-92.510447,7.916158,37.811712,-32.347933,-45.628685,-7.094476,-130.942364,-75.749377,55.554594,6.511555,6.892282
-63.750382,-45.512053,-74.632291,-16.457301,-8.822446,32.417243,-37.716829,-34.192296,-36.822969,10.34392,-17.677635,45.94775,-21.710282
-8.792332,-2.809445,-104.691799,22.119928,-13.011399,-32.864412,-66.50653,-72.815174,-72.477467,7.091847,-77.951045,-34.515663,-63.668883
-109.860891,-19.134579,-75.34714,-4.136134,7.396094,2.047752,7.725436,46.967085,-6.981429,-49.992108,6.32155,13.618459,-3.598862
31.161776,-24.313231,-53.052264,-17.918547,-3.842403,14.81322,17.625294,-78.112131,-38.733296,-158.599922,-22.381872,-13.25016,-20.715086
41.729639,-57.319848,-17.591834,-35.894215,3.119189,4.661934,-47.07822,0.594632,-120.612306,-128.492375,-32.60438,15.273056,-3.737243
8.14751,-82.637118,-51.802294,6.099519,-8.745727,77.009385,-29.307614,-61.605357,-76.80504,-63.10078,-30.450751,33.230321,-54.849783
-28.798305,-47.158285,-35.83327,55.962806,37.545705,30.533206,-85.622228,-120.1214,-41.548716,-51.755211,56.621968,-51.257613,-80.328856
-27.364783,15.163594,-63.904537,-17.869313,4.549604,-43.896891,-118.636971,-46.725217,-89.52223,8.768671,-27.24839,62.119446,-64.548164
39.603973,-49.649143,-88.012945,-17.297625,-76.85762,78.676171,-78.92019,-47.975904,-119.756686,-48.917325,-1.025549,49.923754,-92.070448
-86.493144,-53.028842,-97.996692,13.1211,-40.166579,-127.856635,-22.624457,-33.818739,-53.123008,4.63899,-43.095285,-20.941658,-63.369655
2.161516,7.726392,2.653378,-10.081259,24.315143,-19.498815,-5.697043,-134.559151,-70.914168,-50.291336,-60.532247,78.585112,-63.455217
-57.097578,49.466547,-26.240766,-27.249585,-74.932953,58.029917,-3.582849,12.62876,-170.09391,10.533686,-41.705022,61.337916,-1.305179
-108.829845,-27.907552,-95.87007,-47.620511,18.336558,14.322792,-96.486212,-30.507394,-208.317419,-53.716923,-99.577916,9.183336,-42.324749
-13.74489,-14.184411,-49.70244,-29.321954,20.007168,13.898089,61.220806,116.615748,-224.186302,-105.922649,-43.163878,35.029513,-37.295711
-52.86919,-80.665607,-30.472022,-9.562868,-70.635016,7.426447,-142.545814,-64.852172,-87.647036,-59.123342,4.133983,-7.361917,-17.831073
-76.119827,-4.896154,-103.539102,37.440306,-36.997678,38.042347,-23.941586,-13.171051,-138.773916,-57.079892,-32.718383,45.260625,-48.394871
-6.240768,-44.479095,-19.261488,64.338322,-87.843016,-46.099993,73.735085,-16.418344,-169.222755,-22.009271,2.772878,110.556142,-72.566614
-70.853223,28.018448,-22.692811,-31.077648,-26.594964,27.949616,48.572926,93.808456,-133.764476,-25.741495,4.371071,24.79625,3.138309
-8.728519,-81.342694,-93.439918,45.811759,1.221051,-21.347241,-70.006924,-128.748344,-112.703796,-68.554999,-59.217986,-37.482131,31.670846
-61.09079,-40.767186,-79.975614,-17.192465,-10.070265,104.973102,-92.599594,55.887999,-99.872842,-3.295093,-25.746514,-11.102267,-89.286098
-24.463084,27.221144,-68.964167,9.876914,-35.268513,-20.798736,-8.942902,1.35274,-71.654351,-26.757006,-141.449282,33.285291,-120.031536
-66.403282,-17.799047,-76.506051,-33.321858,-14.496306,-11.442603,-102.161028,-26.649456,-83.308708,-39.161823,-61.087683,70.243534,-13.617742
-118.719187,41.896939,-92.957377,21.293227,-8.182643,-37.649909,-106.87363,53.634946,-88.419962,-43.964528,-183.080214,38.811688,-21.67969
-59.302831,38.510309,-103.182036,21.144091,52.459066,51.091747,-6.874596,4.798164,-92.397161,-74.563459,-55.181037,-12.138093,20.181399
-26.100234,-119.929483,-75.042415,-109.374526,-33.984127,28.371451,-90.295156,2.984154,-69.842253,5.946559,-73.239638,-15.407852,-79.332704
-7.724241,-21.0081,-7.619559,-133.574232,-26.984056,45.926001,-79.26913,7.256996,-91.077881,-73.621321,21.106329,25.350252,1.196673
13.243707,-35.916681,-26.164047,34.973587,-35.430794,29.015078,-56.447259,-64.266861,-133.073766,-38.248126,-38.507441,-13.950669,-61.30589
-48.31624,-64.873443,59.043277,56.758915,-0.402954,6.359073,35.874617,-10.52795,-110.470819,-24.542671,-3.182524,19.248582,-13.09003
0.281303,-21.828348,-39.565255,-77.321758,-67.589439,-33.217654,-40.545155,57.590157,-46.205392,-67.035676,-29.704354,-30.521017,75.508226
-99.276776,2.882818,-92.386645,-81.874469,-117.547131,30.360887,33.363922,62.230581,-80.84414,15.656651,-97.546177,-5.420281,12.982241
-15.773761,-20.313805,-46.617906,-53.992012,-52.483444,-55.929585,-56.774689,-22.123274,-155.833258,-12.922013,-26.957527,-50.251901,-12.273845
-52.427757,-58.824114,-18.415667,-39.61664,-39.560953,25.49174,-43.040076,17.713963,-78.980179,-20.170644,-13.144283,-4.768528,-69.928532
-50.244731,-48.451514,-59.112109,-1.822614,10.607537,39.106853,-101.186864,-33.010202,-63.137586,-26.37843,0.366865,67.049777,-45.69441
-65.33304,32.495396,-35.114836,5.737434,-58.139857,-3.440405,-32.197363,-17.604262,-224.304607,-57.102836,7.871704,16.895388,-45.534997
-14.837359,-48.110222,-140.540843,-59.688577,-36.326805,50.808771,-14.176524,-3.287923,-33.398816,-47.888669,-55.252259,-47.507703,16.231685
-30.798974,-28.881238,-61.114212,20.869958,-33.810613,-18.230681,-22.735353,16.740516,-39.818356,-72.221498,-52.158882,73.65502,-36.66738
12.845294,12.881861,-50.149131,4.280251,-49.091078,57.469223,-94.375364,-15.024257,-151.18184,21.630695,-45.55818,63.05776,-65.986466
4.444205,-28.68956,-21.51956,92.547014,-15.605027,-67.506028,-72.73965,-73.172957,-152.686345,-99.263392,-36.290238,-96.71852,-60.993278
-42.332636,-36.653757,-15.265169,77.741442,6.170263,-12.442818,-30.655574,-62.815892,-145.851423,-41.652442,-119.717012,-18.603999,-111.189253
-62.734871,-53.260194,-64.225753,60.879036,8.712506,-17.438874,-21.205275,53.566353,-82.783147,-44.163854,10.303529,-9.852297,-68.571251
12.678472,31.001885,-40.145786,-39.039694,-117.59278,1.038455,-4.264716,-42.618719,-82.075468,-86.368147,-51.14122,15.806982,-106.102855
-3.195669,-87.112871,-94.113898,18.533255,-17.605696,-50.690227,-8.721827,-9.703878,-58.809774,-76.162608,-23.204271,-14.355057,-31.376637
-34.303431,-88.593715,-71.961227,-7.145861,46.278765,-46.089716,-50.157018,54.566568,-90.701934,-3.512822,-15.500584,-79.506935,-59.033
-27.633897,-44.723353,-40.738745,-9.763867,-86.563649,-34.419824,-84.60361,40.990412,-107.673563,-83.259235,-22.123274,-14.216915,-8.768432
